x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
3.80216,0.858,-0,21,-0.706585,-0.0235528,0.16704,92.0808,0.666667,2.52132
3.80616,0.858,-0,21,-0.489148,-0.0163049,0.187061,103.117,0.666667,2.06482
3.81016,0.858,-0,21,-0.302191,-0.010073,0.200039,110.271,0.47619,2.16114
3.81416,0.858,-0,21,-0.418777,-0.0139592,0.203642,112.257,0.571429,2.03385
3.81816,0.858,-0,21,-1.05424,-0.0351413,0.178987,98.6668,0.904762,2.34806
3.82216,0.858,-0,21,-1.9822,-0.0660733,0.194843,107.407,0.952381,3.58959
3.82616,0.858,-0,21,-2.42433,-0.080811,0.193055,106.422,0.904762,4.19886
3.83016,0.858,-0,21,-1.89867,-0.0632889,0.199705,110.087,0.904762,3.94976
3.83416,0.858,-0,21,-1.14985,-0.0383284,0.19957,110.013,0.904762,3.55907
3.83816,0.858,-0,21,-0.891842,-0.0297281,0.21617,119.164,0.857143,3.17378
3.84216,0.858,-0,21,-0.808906,-0.0269635,0.233118,128.507,0.857143,2.64697
3.84616,0.858,-0,21,-0.620683,-0.0206894,0.212049,116.892,0.714286,1.72262
3.85016,0.858,26.5651,21,-0.156247,-0.00520824,0.217409,119.847,0.666667,1.44584
3.85416,0.854,26.5651,21,0.132993,0.00443309,0.25614,141.197,0.333333,0.867702
3.85816,0.854,-0,21,0.393024,0.0131008,0.219022,120.736,0.190476,1.37744
3.86216,0.854,-0,21,0.52747,0.0175823,0.209746,115.623,0,1.51492
3.86616,0.854,-0,21,0.596304,0.0198768,0.221067,121.863,0.047619,2.16135
3.87016,0.854,-0,21,0.856904,0.0285635,0.207378,114.317,0,2.95741
3.87416,0.854,-0,21,0.903763,0.0301254,0.191909,105.79,0.190476,3.71124
3.87816,0.854,-0,21,0.760532,0.0253511,0.228663,126.05,0.333333,4.57247
3.88216,0.854,-0,21,0.727491,0.0242497,0.209459,115.464,0.380952,4.87813
3.88616,0.854,-0,21,0.695694,0.0231898,0.243888,134.443,0.428571,4.96426
3.89016,0.854,-0,21,0.712408,0.0237469,0.264832,145.989,0.380952,4.95945
3.89416,0.854,-0,21,1.14371,0.0381238,0.287373,158.414,0.238095,5.12132
3.89816,0.854,-0,21,1.36279,0.0454265,0.278126,153.317,0.238095,4.94304
3.90216,0.854,-0,21,1.30219,0.0434063,0.2667,147.018,0.142857,4.83168
3.90616,0.854,-0,21,1.1404,0.0380135,0.275118,151.659,0.190476,4.37653
3.91016,0.854,-0,21,0.783248,0.0261083,0.284822,157.008,0.285714,2.61035
3.91416,0.854,26.5651,21,0.633746,0.0211249,0.2632,145.089,0.0952381,1.74508
3.91816,0.85,26.5651,21,0.174907,0.00583022,0.306534,168.977,0.333333,0.801818
3.92216,0.85,-0,21,0.510079,0.0170026,0.296888,163.659,0.047619,1.31238
3.92616,0.85,-0,21,0.614279,0.020476,0.295746,163.03,0.0952381,1.69024
3.93016,0.85,-0,21,0.679362,0.0226454,0.31485,173.561,0.0952381,2.82212
3.93416,0.85,-0,21,0.871234,0.0290411,0.300519,165.661,0.047619,3.52871
